sequence,length,count,up_count,down_count,up_probability
"10,2,11,11",4,70,22,48,0.314286
"5,25,20,11",4,70,41,29,0.585714
"25,12,4,12",4,70,26,41,0.371429
"22,6,18,25",4,70,3,67,0.042857
"10,3,16,15",4,69,25,44,0.362319
"24,15,10,15",4,69,40,29,0.57971
"24,11,5,25",4,69,31,38,0.449275
"10,10,25,1",4,69,28,41,0.405797
"17,11,11,7",4,69,40,29,0.57971
"10,6,24,3",4,69,41,28,0.594203
"10,6,10,11",4,69,27,42,0.391304
"25,24,4,4",4,69,30,39,0.434783
"10,5,11,23",4,69,44,25,0.637681
"14,25,10,10",4,69,40,29,0.57971
"11,25,25,12",4,69,24,45,0.347826
"24,24,12,5",4,69,29,40,0.42029
"5,25,4,25",4,69,39,30,0.565217
"3,25,24,6",4,69,31,38,0.449275
"25,3,6,3",4,69,22,46,0.318841
"5,23,23,23",4,69,43,26,0.623188
"11,13,11,5",4,69,24,45,0.347826
"5,8,25,25",4,69,31,38,0.449275
"6,24,19,25",4,69,17,52,0.246377
"25,3,3,24",4,69,30,39,0.434783
"10,24,16,25",4,69,47,22,0.681159
"24,11,25,17",4,68,26,41,0.382353
"17,24,7,17",4,68,29,38,0.426471
"16,16,16,18",4,68,50,18,0.735294
"24,25,15,3",4,68,39,29,0.573529
"3,16,15,10",4,68,48,17,0.705882
"12,25,11,11",4,68,29,39,0.426471
"4,12,24,11",4,68,30,36,0.441176
"11,24,8,25",4,68,38,30,0.558824
"5,17,20,24",4,68,25,43,0.367647
"7,24,11,11",4,68,38,30,0.558824
"13,24,24,6",4,68,39,29,0.573529
"25,13,12,24",4,68,25,43,0.367647
"11,4,17,20",4,68,27,41,0.397059
"24,25,11,5",4,68,24,44,0.352941
"4,11,11,25",4,68,27,41,0.397059
"10,10,13,6",4,68,29,39,0.426471
"6,6,3,16",4,68,48,20,0.705882
"25,3,25,10",4,68,27,41,0.397059
"16,15,25,25",4,68,46,22,0.676471
"10,3,25,25",4,68,41,27,0.602941
"25,25,4,25",4,67,37,30,0.552239
"15,10,5,11",4,67,43,24,0.641791
"10,1,6,10",4,67,41,26,0.61194
"6,6,5,11",4,67,18,47,0.268657
"24,10,16,10",4,67,43,24,0.641791
"11,23,23,5",4,67,41,26,0.61194
"12,17,24,24",4,67,26,41,0.38806
"5,11,11,13",4,67,49,18,0.731343
"10,10,9,10",4,67,30,37,0.447761
"3,25,25,3",4,67,41,26,0.61194
"6,6,3,15",4,67,47,20,0.701493
"24,24,25,7",4,67,48,19,0.716418
"12,11,12,4",4,67,28,39,0.41791
"5,25,25,12",4,67,25,42,0.373134
"10,24,15,10",4,67,22,45,0.328358
"11,12,11,4",4,67,23,44,0.343284
"11,13,24,5",4,67,29,38,0.432836
"16,15,25,10",4,67,48,19,0.716418
"15,3,25,25",4,67,30,37,0.447761
"2,10,10,25",4,67,42,25,0.626866
"3,25,16,25",4,67,28,39,0.41791
"25,25,11,23",4,66,26,40,0.393939
"11,11,6,6",4,66,39,27,0.590909
"10,25,25,13",4,66,26,40,0.393939
"17,17,24,12",4,66,29,37,0.439394
"4,5,4,25",4,66,43,23,0.651515
"25,21,6,10",4,66,29,37,0.439394
"2,25,11,24",4,66,38,28,0.575758
"15,3,15,10",4,66,37,29,0.560606
"15,3,15,25",4,66,40,26,0.606061
"11,24,17,25",4,66,39,26,0.590909
"25,25,21,6",4,66,38,28,0.575758
"10,24,3,15",4,66,42,24,0.636364
"25,12,11,11",4,66,29,37,0.439394
"8,5,11,20",4,65,26,39,0.4
"10,3,24,16",4,65,41,24,0.630769
"25,25,5,11",4,65,46,19,0.707692
"6,6,10,15",4,65,27,38,0.415385
"25,12,6,10",4,65,18,47,0.276923
"6,24,3,10",4,65,40,25,0.615385
"12,25,17,12",4,65,37,28,0.569231
"24,11,5,4",4,65,29,36,0.446154
"5,7,11,11",4,65,36,29,0.553846
"11,23,5,24",4,65,28,37,0.430769
"17,12,11,24",4,65,29,34,0.446154
"4,24,25,4",4,65,40,25,0.615385
"25,20,24,4",4,65,46,19,0.707692
"4,17,12,24",4,65,21,44,0.323077
"24,17,7,17",4,65,28,37,0.430769
"3,3,6,3",4,65,29,36,0.446154
"3,6,3,10",4,65,36,29,0.553846
"11,12,24,25",4,65,29,36,0.446154
"10,21,25,6",4,65,39,26,0.6
"24,10,15,25",4,65,26,39,0.4
"16,14,14,14",4,64,36,28,0.5625
"10,15,16,10",4,64,36,28,0.5625
"24,6,3,3",4,64,41,23,0.640625
"11,13,5,11",4,64,38,26,0.59375
"10,10,13,24",4,64,25,39,0.390625
"15,10,15,3",4,64,42,22,0.65625
"24,15,10,25",4,64,28,36,0.4375
"11,17,11,5",4,64,42,22,0.65625
"17,11,24,17",4,64,25,36,0.390625
"10,25,6,16",4,64,38,26,0.59375
"10,25,15,25",4,64,11,53,0.171875
"23,11,23,5",4,64,40,24,0.625
"25,25,24,16",4,64,37,24,0.578125
"13,6,24,10",4,64,39,25,0.609375
"4,24,11,11",4,64,51,13,0.796875
"10,25,25,3",4,64,26,38,0.40625
"5,11,12,25",4,64,27,37,0.421875
"10,25,21,25",4,64,17,47,0.265625
"25,24,13,24",4,64,26,38,0.40625
"10,15,3,24",4,64,16,48,0.25
"10,14,5,11",4,64,21,43,0.328125
"10,10,5,23",4,64,25,39,0.390625
"23,5,23,24",4,63,28,35,0.444444
"24,11,13,13",4,63,36,25,0.571429
"17,1,24,24",4,63,24,38,0.380952
"6,16,10,25",4,63,28,35,0.444444
"15,25,24,10",4,63,41,22,0.650794
"12,17,24,11",4,63,37,26,0.587302
"5,11,24,8",4,63,26,37,0.412698
"4,25,11,12",4,63,28,35,0.444444
"3,25,24,15",4,63,42,21,0.666667
"9,25,25,6",4,63,25,38,0.396825
"25,25,17,12",4,63,26,37,0.412698
"25,3,25,3",4,63,41,22,0.650794
"15,15,3,15",4,63,36,27,0.571429
"2,2,10,10",4,63,28,35,0.444444
"24,25,25,16",4,63,38,25,0.603175
"6,3,15,24",4,63,46,17,0.730159
"16,6,10,10",4,62,27,35,0.435484
"25,24,24,16",4,62,37,25,0.596774
"3,3,6,6",4,62,25,37,0.403226
"10,2,5,11",4,62,36,26,0.580645
"13,13,24,10",4,62,19,43,0.306452
"25,11,20,11",4,62,27,35,0.435484
"3,24,14,25",4,62,38,24,0.612903
"6,3,24,15",4,62,47,15,0.758065
"4,17,24,17",4,62,21,41,0.33871
"12,12,24,11",4,62,22,40,0.354839
"24,11,5,8",4,62,36,26,0.580645
"10,3,13,13",4,62,36,26,0.580645
"4,4,25,20",4,62,36,26,0.580645
"3,3,3,6",4,62,17,45,0.274194
"25,25,16,25",4,62,39,23,0.629032
"17,25,17,24",4,61,35,26,0.57377
"5,4,25,4",4,61,17,44,0.278689
"11,8,5,25",4,61,21,38,0.344262
"16,10,10,16",4,61,21,40,0.344262
"7,11,5,5",4,61,25,36,0.409836
"10,3,16,18",4,61,42,19,0.688525
"3,24,16,25",4,61,39,22,0.639344
"13,24,24,25",4,61,36,25,0.590164
"11,7,11,7",4,61,41,20,0.672131
"11,13,13,11",4,61,39,22,0.639344
"10,18,10,25",4,61,24,37,0.393443
"24,15,25,3",4,61,36,25,0.590164
"11,1,1,24",4,61,35,26,0.57377
"10,16,10,18",4,61,40,21,0.655738
"24,24,17,25",4,61,34,27,0.557377
"10,10,2,5",4,61,24,37,0.393443
"25,24,1,24",4,61,20,39,0.327869
"21,6,10,6",4,61,35,26,0.57377
"12,12,24,5",4,61,22,39,0.360656
"17,7,24,17",4,61,27,34,0.442623
"24,3,24,19",4,61,41,20,0.672131
"24,25,7,24",4,61,37,24,0.606557
"12,5,5,11",4,61,18,43,0.295082
"25,24,25,4",4,61,27,34,0.442623
"12,11,11,25",4,61,27,34,0.442623
"12,4,24,25",4,61,27,34,0.442623
"20,12,17,25",4,61,4,57,0.065574
"3,24,3,6",4,61,26,35,0.42623
"25,25,15,6",4,61,44,17,0.721311
"11,24,24,2",4,61,16,45,0.262295
"24,3,25,3",4,61,37,24,0.606557
"10,16,5,5",4,60,49,11,0.816667
"5,8,25,24",4,60,37,23,0.616667
"24,5,24,25",4,60,24,36,0.4
"25,15,24,24",4,60,37,23,0.616667
"3,3,10,3",4,60,34,26,0.566667
"21,10,25,25",4,60,36,24,0.6
"17,24,7,11",4,60,34,26,0.566667
"10,11,11,23",4,60,22,38,0.366667
"5,11,1,24",4,60,16,44,0.266667
"24,3,3,6",4,60,40,20,0.666667
"25,25,11,12",4,60,37,23,0.616667
"10,10,14,14",4,60,26,34,0.433333
"10,14,6,6",4,60,21,39,0.35
"25,24,11,17",4,60,17,43,0.283333
"13,24,11,11",4,60,35,25,0.583333
"11,11,12,2",4,60,25,35,0.416667
"21,6,6,24",4,60,37,23,0.616667
"12,24,25,11",4,60,40,20,0.666667
"4,5,24,24",4,60,12,48,0.2
"17,7,12,24",4,60,20,40,0.333333
"24,12,4,24",4,60,25,35,0.416667
"5,25,17,24",4,60,14,46,0.233333
"2,2,5,11",4,60,26,34,0.433333
"11,17,25,24",4,60,18,42,0.3
"24,15,25,6",4,60,40,20,0.666667
"24,10,3,25",4,60,25,35,0.416667
"5,11,11,2",4,60,26,34,0.433333
"3,6,25,3",4,60,39,21,0.65
"8,11,5,25",4,59,35,24,0.59322
"11,12,24,5",4,59,33,26,0.559322
"24,24,25,16",4,59,41,18,0.694915
"7,1,23,5",4,59,1,58,0.016949
"10,15,24,25",4,59,20,39,0.338983
"11,11,1,1",4,59,17,42,0.288136
"10,25,10,1",4,59,23,36,0.389831
"3,10,24,24",4,59,22,37,0.372881
"25,11,11,23",4,59,26,33,0.440678
"9,10,25,10",4,59,22,37,0.372881
"3,15,5,11",4,59,35,23,0.59322
"24,12,24,12",4,59,25,34,0.423729
"3,15,15,5",4,59,43,16,0.728814
"17,24,24,5",4,59,20,38,0.338983
"17,17,24,25",4,59,22,37,0.372881
"10,3,15,10",4,59,33,26,0.559322
"24,11,24,6",4,59,25,34,0.423729
"6,24,16,25",4,59,38,21,0.644068
"11,5,4,24",4,59,17,42,0.288136
"12,25,24,25",4,59,21,38,0.355932
"5,20,12,24",4,59,23,36,0.389831
"12,4,25,24",4,59,25,34,0.423729
"14,14,25,25",4,59,25,34,0.423729
"10,25,6,13",4,59,35,24,0.59322
"15,25,6,3",4,59,15,44,0.254237
"24,24,24,16",4,59,41,18,0.694915
"5,4,4,25",4,58,37,21,0.637931
"5,5,20,23",4,58,24,34,0.413793
"15,24,24,24",4,58,34,24,0.586207
"3,24,15,10",4,58,34,24,0.586207
"3,24,2,25",4,58,19,39,0.327586
"24,23,5,23",4,58,22,36,0.37931
"10,13,13,24",4,58,22,36,0.37931
"5,17,7,11",4,58,25,33,0.431034
"10,6,2,25",4,58,34,24,0.586207
"24,11,24,2",4,58,20,37,0.344828
"17,7,7,17",4,58,16,40,0.275862
"17,12,17,12",4,58,24,32,0.413793
"25,10,10,5",4,58,22,36,0.37931
"6,6,24,19",4,58,22,36,0.37931
"5,5,4,23",4,58,23,35,0.396552
"3,6,5,11",4,58,42,16,0.724138
"25,6,3,10",4,58,22,36,0.37931
"17,24,7,24",4,58,24,34,0.413793
"25,17,7,17",4,58,20,38,0.344828
"25,20,24,11",4,58,22,36,0.37931
"5,4,4,20",4,58,22,36,0.37931
"11,25,17,20",4,58,19,39,0.327586
"10,2,10,24",4,58,37,21,0.637931
"6,15,10,10",4,58,3,55,0.051724
"6,22,25,6",4,58,42,16,0.724138
"5,17,11,7",4,58,38,20,0.655172
"16,16,25,25",4,58,37,21,0.637931
"24,24,16,16",4,58,44,12,0.758621
"11,25,17,12",4,57,14,43,0.245614
"16,10,10,15",4,57,40,17,0.701754
"8,5,25,12",4,57,34,23,0.596491
"10,16,10,2",4,57,22,35,0.385965
"10,10,16,18",4,57,36,21,0.631579
"11,23,5,23",4,57,23,34,0.403509
"11,17,11,13",4,57,25,30,0.438596
"3,24,6,24",4,57,34,23,0.596491
"24,11,17,17",4,57,16,39,0.280702
"17,12,11,12",4,57,23,34,0.403509
"25,12,24,10",4,57,21,36,0.368421
"5,25,12,24",4,57,24,33,0.421053
"24,4,25,17",4,57,14,43,0.245614
"12,24,25,4",4,57,21,36,0.368421
"5,24,5,17",4,57,34,23,0.596491
"4,5,25,24",4,57,18,39,0.315789
"12,11,25,11",4,57,20,37,0.350877
"24,4,20,24",4,57,21,36,0.368421
"24,25,15,6",4,57,37,20,0.649123
"25,5,11,23",4,57,42,15,0.736842
"24,25,24,7",4,57,20,37,0.350877
"11,2,25,25",4,57,20,37,0.350877
"18,11,11,11",4,57,23,28,0.403509
"12,25,12,11",4,57,34,23,0.596491
"4,25,25,11",4,57,32,25,0.561404
"6,5,5,11",4,57,19,38,0.333333
"6,10,25,16",4,57,21,36,0.368421
"16,25,15,25",4,57,47,10,0.824561
"24,16,15,25",4,57,39,18,0.684211
"8,11,11,25",4,56,18,38,0.321429
"24,5,8,25",4,56,23,33,0.410714
"11,24,8,24",4,56,18,38,0.321429
"17,11,23,11",4,56,36,20,0.642857
"15,3,3,3",4,56,34,22,0.607143
"25,25,17,7",4,56,31,25,0.553571
"17,7,11,17",4,56,20,36,0.357143
"3,24,24,16",4,56,35,21,0.625
"13,24,6,10",4,56,34,22,0.607143
"25,25,5,5",4,56,25,31,0.446429
"10,10,13,10",4,56,23,33,0.410714
"24,10,24,16",4,56,35,19,0.625
"10,16,10,6",4,56,20,36,0.357143
"24,11,25,20",4,56,17,39,0.303571
"24,3,3,15",4,56,24,32,0.428571
"3,10,6,6",4,56,21,35,0.375
"24,10,15,15",4,56,6,50,0.107143
"12,12,24,25",4,56,18,38,0.321429
"5,24,11,4",4,56,19,37,0.339286
"25,24,25,13",4,56,31,25,0.553571
"25,25,15,15",4,56,32,24,0.571429
"16,25,25,3",4,56,40,16,0.714286
"6,3,15,21",4,56,1,55,0.017857
"8,5,4,20",4,55,31,24,0.563636
"16,15,5,11",4,55,22,33,0.4
"16,10,15,10",4,55,24,31,0.436364
"16,25,25,15",4,55,41,14,0.745455
"3,24,25,16",4,55,24,31,0.436364
"10,10,16,3",4,55,19,36,0.345455
"11,23,7,11",4,55,32,23,0.581818
"13,13,13,6",4,55,33,21,0.6
"11,11,17,12",4,55,19,36,0.345455
"24,8,5,25",4,55,34,21,0.618182
"15,11,5,5",4,55,37,18,0.672727
"24,4,25,4",4,55,34,21,0.618182
"11,24,5,20",4,55,19,36,0.345455
"24,17,17,12",4,55,18,37,0.327273
"11,25,4,11",4,55,18,37,0.327273
"5,11,4,20",4,55,40,15,0.727273
"24,5,4,5",4,55,35,19,0.636364
"24,4,24,4",4,55,36,19,0.654545
"4,25,25,17",4,55,20,35,0.363636
"25,10,25,21",4,55,23,32,0.418182
"12,4,25,12",4,55,24,31,0.436364
"24,12,25,17",4,55,33,20,0.6
"10,3,25,15",4,55,32,23,0.581818
"24,3,16,15",4,55,39,16,0.709091
"24,8,24,5",4,54,17,37,0.314815
"5,5,23,8",4,54,35,18,0.648148
"24,10,25,16",4,54,31,23,0.574074
"2,5,11,24",4,54,23,31,0.425926
"19,15,25,10",4,54,7,47,0.12963
"7,25,24,24",4,54,20,34,0.37037
"25,24,13,13",4,54,23,31,0.425926
"17,11,24,25",4,54,23,31,0.425926
"24,25,24,23",4,54,30,24,0.555556
"15,3,25,24",4,54,31,23,0.574074
"10,25,15,24",4,54,20,31,0.37037
"2,15,5,11",4,54,36,18,0.666667
"24,15,5,5",4,54,38,16,0.703704
"4,24,24,17",4,54,36,18,0.666667
"24,6,3,10",4,54,33,21,0.611111
"4,24,24,4",4,54,34,20,0.62963
"25,11,23,23",4,54,31,23,0.574074
"25,25,24,15",4,54,35,19,0.648148
"6,25,6,21",4,54,32,22,0.592593
"12,24,24,6",4,54,35,19,0.648148
"25,11,25,20",4,54,24,30,0.444444
"15,25,11,11",4,54,36,18,0.666667
"3,15,24,24",4,54,39,15,0.722222
"25,3,24,15",4,54,30,24,0.555556
"24,6,3,6",4,54,33,21,0.611111
"24,24,24,19",4,54,24,30,0.444444
"6,25,6,19",4,54,24,30,0.444444
"5,12,6,10",4,54,21,33,0.388889
"24,3,25,6",4,54,23,31,0.425926
"11,5,17,17",4,53,11,41,0.207547
"16,15,10,15",4,53,33,20,0.622642
"24,8,11,24",4,53,20,33,0.377358
"24,3,3,16",4,53,20,33,0.377358
"5,23,5,25",4,53,22,31,0.415094
"5,11,11,1",4,53,30,23,0.566038
"6,6,10,5",4,53,31,22,0.584906
"11,17,17,7",4,53,21,32,0.396226
"10,16,10,16",4,53,34,19,0.641509
"5,4,20,12",4,53,21,32,0.396226
"4,24,24,5",4,53,13,40,0.245283
"5,5,4,17",4,53,19,32,0.358491
"3,24,10,15",4,53,30,23,0.566038
"3,24,3,19",4,53,38,15,0.716981
"24,7,17,17",4,53,19,34,0.358491
"24,25,25,7",4,53,17,35,0.320755
"24,25,17,25",4,53,30,23,0.566038
"11,4,4,11",4,53,31,22,0.584906
"5,5,4,4",4,53,35,18,0.660377
"3,15,25,24",4,53,21,32,0.396226
"12,24,10,25",4,53,21,32,0.396226
"12,24,25,20",4,53,16,37,0.301887
"4,25,12,17",4,53,31,22,0.584906
"11,5,17,20",4,53,18,35,0.339623
"5,4,24,5",4,53,23,30,0.433962
"5,23,11,5",4,53,16,37,0.301887
"14,25,25,10",4,53,21,32,0.396226
"17,12,25,12",4,53,30,23,0.566038
"25,2,15,25",4,53,40,13,0.754717
"24,16,16,25",4,53,43,9,0.811321
"5,4,25,11",4,52,21,31,0.403846
"8,24,8,5",4,52,22,30,0.423077
"5,23,5,8",4,52,34,18,0.653846
"16,16,16,16",4,52,34,18,0.653846
"3,10,10,16",4,52,31,21,0.596154
"11,5,11,12",4,52,46,6,0.884615
"25,11,24,23",4,52,19,33,0.365385
"10,15,3,10",4,52,38,14,0.730769
"15,25,3,24",4,52,40,12,0.769231
"3,25,24,16",4,52,20,32,0.384615
"1,24,24,10",4,52,17,33,0.326923
"24,13,13,13",4,52,22,30,0.423077
"5,11,4,5",4,52,19,33,0.365385
"15,3,15,5",4,52,29,23,0.557692
"16,6,10,25",4,52,22,30,0.423077
"24,14,14,15",4,52,38,14,0.730769
"5,20,12,17",4,52,21,31,0.403846
"25,25,11,5",4,52,36,16,0.692308
"24,23,11,5",4,52,29,23,0.557692
"11,7,24,11",4,52,32,20,0.615385
"4,25,17,12",4,52,20,32,0.384615
"3,6,6,24",4,52,45,7,0.865385
"3,15,5,5",4,52,38,14,0.730769
"8,8,11,8",4,52,20,32,0.384615
"6,10,21,10",4,52,34,18,0.653846
"10,25,3,25",4,52,23,29,0.442308
"11,11,13,23",4,52,20,32,0.384615
"4,4,25,12",4,52,22,30,0.423077
"24,15,24,24",4,52,32,20,0.615385
"15,6,6,6",4,51,33,18,0.647059
"5,11,25,20",4,51,15,36,0.294118
"25,25,23,24",4,51,20,31,0.392157
"3,3,16,25",4,51,32,19,0.627451
"5,11,1,5",4,51,29,22,0.568627
"7,11,7,11",4,51,31,20,0.607843
"10,25,10,13",4,51,30,21,0.588235
"10,24,15,25",4,51,35,16,0.686275
"2,25,24,10",4,51,21,30,0.411765
"10,24,10,16",4,51,35,16,0.686275
"11,13,13,24",4,51,31,20,0.607843
"3,24,10,6",4,51,16,35,0.313725
"16,6,6,10",4,51,42,9,0.823529
"11,11,5,2",4,51,35,16,0.686275
"11,17,24,17",4,51,12,39,0.235294
"25,5,25,24",4,51,36,15,0.705882
"17,24,12,25",4,51,30,21,0.588235
"24,24,6,3",4,51,32,19,0.627451
"7,17,24,11",4,51,32,19,0.627451
"24,10,10,5",4,51,19,32,0.372549
"13,24,24,12",4,51,30,21,0.588235
"10,25,9,10",4,51,19,32,0.372549
"23,5,24,11",4,51,30,21,0.588235
"25,17,7,24",4,51,16,35,0.313725
"8,11,24,25",4,51,19,32,0.372549
"6,10,3,16",4,51,41,10,0.803922
"3,24,14,14",4,51,34,17,0.666667
"3,5,5,11",4,51,11,40,0.215686
"3,25,3,3",4,51,38,13,0.745098
"8,4,5,11",4,50,11,39,0.22
"24,5,25,12",4,50,17,33,0.34
"16,16,16,15",4,50,28,22,0.56
"13,5,5,5",4,50,33,17,0.66
"11,13,13,5",4,50,29,21,0.58
"7,17,7,17",4,50,19,30,0.38
"24,10,15,3",4,50,18,31,0.36
"25,25,2,25",4,50,20,30,0.4
"25,25,1,24",4,50,28,22,0.56
"5,5,8,20",4,50,17,33,0.34
"3,24,15,5",4,50,34,16,0.68
"25,20,24,12",4,50,21,28,0.42
"5,5,11,13",4,50,17,33,0.34
"4,4,24,17",4,50,30,20,0.6
"13,24,13,24",4,50,19,31,0.38
"23,24,25,24",4,50,22,28,0.44
"11,24,24,12",4,50,19,29,0.38
"4,24,4,25",4,50,15,35,0.3
"25,5,4,25",4,50,19,31,0.38
"11,25,24,12",4,50,18,32,0.36
"9,25,25,10",4,50,30,20,0.6
"4,11,24,4",4,50,30,20,0.6
"25,24,25,20",4,50,30,20,0.6
"15,10,25,25",4,50,22,28,0.44
"5,5,25,17",4,50,12,37,0.24
"6,24,15,3",4,50,22,28,0.44
"17,25,24,17",4,50,21,28,0.42
"16,15,3,15",4,50,19,31,0.38
"8,11,8,8",4,49,28,21,0.571429
"24,8,11,5",4,49,31,18,0.632653
"7,17,17,7",4,49,13,36,0.265306
"24,8,11,11",4,49,20,28,0.408163
"10,2,15,10",4,49,20,29,0.408163
"11,11,5,20",4,49,18,31,0.367347
"3,3,16,16",4,49,38,11,0.77551
"5,25,11,5",4,49,39,10,0.795918
"15,16,15,25",4,49,29,20,0.591837
"24,5,23,11",4,49,28,21,0.571429
"11,1,5,11",4,49,22,26,0.44898
"3,10,24,3",4,49,39,10,0.795918
"10,10,3,19",4,49,27,22,0.55102
"10,11,23,11",4,49,16,33,0.326531
"10,10,16,6",4,49,15,34,0.306122
"24,13,12,24",4,49,18,31,0.367347
"2,6,10,10",4,49,18,31,0.367347
"11,24,12,24",4,49,14,35,0.285714
"6,3,15,25",4,49,28,21,0.571429
"5,4,5,24",4,49,28,21,0.571429
"24,4,5,24",4,49,28,21,0.571429
"3,25,10,24",4,49,30,19,0.612245
"4,4,24,12",4,49,30,19,0.612245
"5,25,25,17",4,49,18,31,0.367347
"11,24,4,12",4,49,12,37,0.244898
"24,25,12,11",4,49,16,33,0.326531
"4,5,11,4",4,49,27,22,0.55102
"12,11,24,24",4,49,31,18,0.632653
"23,23,11,5",4,49,14,35,0.285714
"5,5,10,10",4,49,27,22,0.55102
"25,12,5,5",4,49,9,40,0.183673
"5,20,24,13",4,49,20,29,0.408163
"25,10,21,25",4,49,16,33,0.326531
"5,17,17,20",4,49,18,31,0.367347
"5,24,5,20",4,49,28,21,0.571429
"25,6,24,15",4,49,28,21,0.571429
"10,13,13,6",4,49,37,12,0.755102
"1,6,10,25",4,49,18,31,0.367347
"25,24,24,13",4,49,28,21,0.571429
"24,24,16,15",4,49,20,29,0.408163
"2,10,25,10",4,49,31,18,0.632653
"6,6,14,25",4,49,40,9,0.816327
"15,11,11,24",4,48,27,21,0.5625
"6,10,18,10",4,48,9,39,0.1875
"5,23,8,5",4,48,30,18,0.625
"25,17,7,11",4,48,18,30,0.375
"11,8,8,5",4,48,27,21,0.5625
"10,25,16,25",4,48,21,27,0.4375
"3,3,10,25",4,48,30,18,0.625
"17,11,5,5",4,48,32,16,0.666667
"24,25,24,13",4,48,27,21,0.5625
"10,10,3,2",4,48,16,32,0.333333
"5,1,11,11",4,48,27,21,0.5625
"3,5,11,11",4,48,28,20,0.583333
"23,11,11,23",4,48,29,19,0.604167
"10,25,13,6",4,48,18,30,0.375
"24,11,11,1",4,48,20,28,0.416667
"23,7,11,24",4,48,18,30,0.375
"16,10,6,10",4,48,13,35,0.270833
"10,6,21,6",4,48,21,27,0.4375
"25,10,21,6",4,48,13,35,0.270833
"25,25,20,4",4,48,13,35,0.270833
"24,23,11,23",4,48,28,20,0.583333
"12,25,20,24",4,48,18,30,0.375
"23,23,23,5",4,48,28,20,0.583333
"5,24,4,24",4,48,19,29,0.395833
"13,13,10,10",4,48,14,34,0.291667
"12,25,25,25",4,48,20,28,0.416667
"24,17,12,25",4,48,19,28,0.395833
"22,25,25,10",4,48,30,18,0.625
"4,17,17,24",4,48,21,27,0.4375
"25,12,24,17",4,48,13,35,0.270833
"6,6,6,2",4,48,21,27,0.4375
"11,20,25,11",4,48,0,48,0.0
"25,3,15,3",4,48,30,18,0.625
"10,16,16,25",4,48,28,20,0.583333
"5,5,11,1",4,48,18,30,0.375
"10,10,15,16",4,48,38,10,0.791667
"24,5,4,20",4,47,16,31,0.340426
"24,11,12,24",4,47,26,21,0.553191
"25,10,25,13",4,47,32,15,0.680851
"3,16,18,10",4,47,32,15,0.680851
"11,1,11,24",4,47,18,29,0.382979
"11,17,5,11",4,47,20,27,0.425532
"11,17,11,1",4,47,17,30,0.361702
"7,11,17,11",4,47,28,17,0.595745
"17,24,11,25",4,47,32,15,0.680851
"6,6,10,18",4,47,31,16,0.659574
"5,11,17,17",4,47,20,27,0.425532
"11,23,24,8",4,47,29,18,0.617021
"15,24,10,25",4,47,26,19,0.553191
"4,17,7,17",4,47,17,30,0.361702
"4,4,4,24",4,47,28,19,0.595745
"16,10,10,24",4,47,13,34,0.276596
"14,25,6,6",4,47,34,13,0.723404
"5,2,11,11",4,47,18,29,0.382979
"4,24,17,7",4,47,27,20,0.574468
"17,24,10,10",4,47,19,28,0.404255
"11,11,20,11",4,47,26,21,0.553191
"4,25,17,20",4,47,28,19,0.595745
"6,6,6,14",4,47,35,12,0.744681
"5,20,10,10",4,47,33,14,0.702128
"9,25,6,6",4,47,33,14,0.702128
"10,10,14,6",4,47,28,19,0.595745
"11,5,5,20",4,47,13,34,0.276596
"10,15,24,15",4,47,18,29,0.382979
"10,6,3,25",4,47,32,15,0.680851
"25,24,25,23",4,47,18,29,0.382979
"5,11,25,17",4,47,19,28,0.404255
"3,25,6,24",4,47,18,29,0.382979
"25,17,12,25",4,47,31,16,0.659574
"24,14,14,25",4,47,38,9,0.808511
"11,11,24,14",4,47,19,28,0.404255
"20,4,24,24",4,47,6,41,0.12766
"5,24,25,5",4,47,21,26,0.446809
"10,10,21,25",4,47,31,16,0.659574
"6,25,10,3",4,47,18,29,0.382979
"5,4,5,20",4,47,21,22,0.446809
"14,25,15,25",4,47,29,18,0.617021
"3,25,15,15",4,47,32,15,0.680851
"6,21,25,6",4,47,27,20,0.574468
"10,14,25,25",4,47,20,27,0.425532
"17,24,12,6",4,47,29,18,0.617021
"25,24,12,5",4,47,17,30,0.361702
"25,21,10,10",4,47,15,32,0.319149
"10,25,16,24",4,47,18,29,0.382979
"1,11,11,24",4,46,6,40,0.130435
"7,11,24,24",4,46,26,20,0.565217
"25,25,25,16",4,46,34,12,0.73913
"24,16,25,24",4,46,28,18,0.608696
"3,15,24,25",4,46,27,19,0.586957
"17,7,11,5",4,46,19,27,0.413043
"13,11,11,11",4,46,27,19,0.586957
"10,13,24,24",4,46,31,15,0.673913
"10,2,24,10",4,46,15,31,0.326087
"6,10,3,25",4,46,34,12,0.73913
"10,6,11,11",4,46,15,31,0.326087
"12,6,10,6",4,46,18,28,0.391304
"11,11,4,2",4,46,20,26,0.434783
"10,14,25,10",4,46,20,26,0.434783
"24,23,5,8",4,46,30,16,0.652174
"12,12,12,24",4,46,17,29,0.369565
"12,6,24,25",4,46,20,26,0.434783
"6,6,16,25",4,46,28,18,0.608696
"25,24,24,14",4,46,38,8,0.826087
"24,24,13,13",4,46,20,26,0.434783
"24,11,13,24",4,46,28,18,0.608696
"17,13,13,13",4,46,18,28,0.391304
"24,4,5,20",4,46,19,27,0.413043
"11,11,8,25",4,46,19,27,0.413043
"25,4,25,11",4,46,12,34,0.26087
